AG013.0166-0.1797  1 2164   0.1 20   0.34   0.8   1.2
AG013.0965-0.1454  1 1828   1.5 35   0.28   1.0   1.7
AG013.0965-0.1454  2 2055   1.5 35   0.96   2.6   4.0
AG013.0965-0.1454  3 2057   1.5 35   0.23   0.6   1.0
AG013.0965-0.1454  4 1934   1.5 35   0.73   2.2   3.7
AG013.0965-0.1454  5 1986   1.5 35   0.47   1.4   2.2
AG013.0965-0.1454  6 1988   1.5 35   0.54   1.5   2.5
AG013.0965-0.1454  7 1630   1.5 35   0.19   0.8   1.6
AG013.1319-0.1498  1 5550   6.9 35   1.66   0.6   0.4
AG013.1319-0.1498  2 6506   6.9 35   4.52   1.2   0.6
AG013.1319-0.1498  3 6484   6.9 35   2.43   0.7   0.3
AG013.1319-0.1498  4 5631   6.9 35  11.82   4.2   2.4
AG013.1319-0.1498  5 4665   6.9 35   0.96   0.5   0.3
AG013.1319-0.1498  6 5662   6.9 35   5.4    1.9   1.1
AG013.1319-0.1498  7 6445   6.9 35   2.7    0.7   0.4
AG013.1319-0.1498  8 7886   6.9 35   6.12   1.1   0.5
AG013.1319-0.1498  9 5579   6.9 35   3.04   1.1   0.6
AG013.1319-0.1498 10 7760   6.9 35   3.19   0.6   0.2
AG013.1319-0.1498 11 8607   6.9 35   3.4    0.5   0.2
AG013.1319-0.1498 12 5612   6.9 35   2.19   0.8   0.4
AG013.1319-0.1498 13 6284   6.9 35   2.3    0.7   0.3
AG013.1787+0.0603  1 3162   1.1 35   0.64   0.7   0.7
AG013.1787+0.0603  2 3103   1.1 35   4.14   4.9   5.0
AG013.1787+0.0603  3 3010   1.1 35   0.45   0.6   0.6
AG013.1787+0.0603  4 3210   1.1 35   2.49   2.7   2.7
AG013.1787+0.0603  5 3073   1.1 35   0.38   0.5   0.5
AG013.1787+0.0603  6 3509   1.1 35   0.41   0.4   0.3
AG013.1787+0.0603  7 3166   1.1 35   1.22   1.4   1.4
AG013.1787+0.0603  8 3370   1.1 35   0.98   1.0   0.9
AG013.1787+0.0603  9 3172   1.1 35   0.23   0.3   0.3
AG013.1787+0.0603 10 2954   1.1 35   1.96   2.6   2.8
AG013.1787+0.0603 11 3328   1.1 35   0.26   0.3   0.3
AG013.1787+0.0603 12 2984   1.1 35   0.21   0.3   0.3
AG013.1787+0.0603 13 3230   1.1 35   0.19   0.2   0.2
AG013.1787+0.0603 14 4439   1.1 35   1.17   0.7   0.5
AG013.1787+0.0603 15 2944   1.1 35   0.31   0.4   0.4
AG013.1787+0.0603 16 3758   1.1 35   1.49   1.2   1.0
AG013.1787+0.0603 17 2906   1.1 35   1.77   2.4   2.6
AG013.1787+0.0603 18 3100   1.1 35   0.91   1.1   1.1
AG013.1787+0.0603 19 2944   1.1 35   0.45   0.6   0.6
AG013.1787+0.0603 20 4005   1.1 35   0.83   0.6   0.5
AG013.1787+0.0603 21 4038   1.1 35   0.89   0.6   0.5
AG013.1787+0.0603 22 2686   1.1 35   3.35   5.3   6.3
AG013.1787+0.0603 23 3804   1.1 35   5.08   4.0   3.4
AG013.1787+0.0603 24 3309   1.1 35   0.25   0.3   0.2
AG013.1845-0.1071  1 2479   8.9 35   0.22   0.4   0.5
AG013.1845-0.1071  2 4050   8.9 35   2.61   1.8   1.4
AG013.1845-0.1071  3 2809   8.9 35   0.17   0.2   0.3
AG013.1845-0.1071  4 2304   8.9 35   0.23   0.5   0.7
AG013.1845-0.1071  5 2723   8.9 35   0.37   0.6   0.7
AG013.1845-0.1071  6 2621   8.9 35   1.02   1.7   2.0
AG013.1845-0.1071  7 3747   8.9 35   0.45   0.4   0.3
AG013.2105-0.1440  1 2655  49.3 50   0.4    0.6   0.8
AG013.2105-0.1440  2 2445  49.3 50   0.65   1.2   1.6
AG013.2105-0.1440  3 2423  49.3 50   0.18   0.4   0.5
AG013.2105-0.1440  4 2894  49.3 50   0.47   0.6   0.7
AG013.2105-0.1440  5 2467  49.3 50   0.12   0.2   0.3
AG013.2105-0.1440  6 2067  49.3 50   0.09   0.2   0.4
AG013.2105-0.1440  7 2576  49.3 50   0.12   0.2   0.2
AG013.2105-0.1440  8 2423  49.3 50   0.18   0.3   0.5
AG013.2105-0.1440  9 3019  49.3 50   1.28   1.6   1.7
AG013.2105-0.1440 10 2967  49.3 50   0.73   0.9   1.0
AG013.2105-0.1440 11 3245  49.3 50   0.37   0.4   0.4
AG013.2105-0.1440 12 2659  49.3 50   0.33   0.5   0.6
AG013.2105-0.1440 13 2780  49.3 50   0.97   1.4   1.6
AG013.2105-0.1440 14 3376  49.3 50   1.17   1.2   1.1
AG013.2105-0.1440 15 2928  49.3 50   0.16   0.2   0.2
AG013.2105-0.1440 16 2965  49.3 50   0.44   0.6   0.6
AG013.2105-0.1440 17 2164  49.3 50   0.11   0.3   0.4
AG013.2123+0.0404  1 2681   1.3 35   0.14   0.2   0.3
AG013.2123+0.0404  2 2479   1.3 35   0.31   0.6   0.7
AG013.2123+0.0404  3 2446   1.3 35   0.81   1.5   2.0
AG013.2123+0.0404  4 2581   1.3 35   0.13   0.2   0.3
AG013.2428-0.0854  1 2061   0.6 20   0.62   1.7   2.6
AG013.2428-0.0854  2 1879   0.6 20   4.03  13.0  22.1
AG013.2428-0.0854  3 1991   0.6 20   0.43   1.2   2.0
AG013.2428-0.0854  4 2063   0.6 20   1.13   3.0   4.7
AG013.2428-0.0854  5 2221   0.6 20   0.71   1.6   2.4
AG013.2428-0.0854  6 1908   0.6 20   0.33   1.0   1.7
AG013.2428-0.0854  7 2100   0.6 20   0.33   0.9   1.3
AG013.2428-0.0854  8 2244   0.6 20   0.43   1.0   1.4
AG013.2428-0.0854  9 1953   0.6 20   0.59   1.8   2.9
AG013.2428-0.0854 10 2144   0.6 20   1.1    2.7   4.1
AG013.2428-0.0854 11 1931   0.6 20   0.73   2.2   3.7
AG013.2428-0.0854 12 1883   0.6 20   0.67   2.1   3.6
AG013.2428-0.0854 13 2137   0.6 20   2.45   6.1   9.1
AG013.2428-0.0854 14 1909   0.6 20   0.42   1.3   2.2
AG013.2428-0.0854 15 1830   0.6 20   0.31   1.1   1.8
AG013.2428-0.0854 16 1901   0.6 20   0.36   1.1   1.9
AG013.2428-0.0854 17 1878   0.6 20   0.65   2.1   3.6
AG013.2428-0.0854 18 1955   0.6 20   0.76   2.3   3.7
AG013.2428-0.0854 19 2001   0.6 20   0.6    1.7   2.7
AG013.2428-0.0854 20 2111   0.6 20   4.25  10.8  16.4
AG013.2428-0.0854 21 1870   0.6 20   0.52   1.7   2.9
AG013.2428-0.0854 22 1983   0.6 20   1.17   3.4   5.5
AG013.2775-0.3323  1 2521   0.1 20   0.49   0.9   1.1
AG013.2775-0.3323  2 2329   0.1 20   4.6    9.7  13.2
AG013.2775-0.3323  3 2085   0.1 20   0.69   1.8   2.8
AG013.3167-0.3145  1 2176   0.1 20   1.71   4.1   6.0
AG013.3167-0.3145  2 1885   0.1 20   0.6    1.9   3.3
AG013.3313-0.0395  1 2611   1.0 35   0.5    0.8   1.0
AG013.3313-0.0395  2 2864   1.0 35   0.74   1.0   1.1
AG013.3313-0.0395  3 3032   1.0 35   0.28   0.3   0.4
AG269.0972-0.6232  1  227   0.4 20   0.02   4.9  69.3
AG269.1515-1.1282  1  980   7.9 35   0.14   1.7   5.5
AG269.1515-1.1282  2 1138   7.9 35   0.19   1.7   4.7
AG269.1515-1.1282  3  757   7.9 35   0.06   1.3   5.4
AG269.1515-1.1282  4  868   7.9 35   0.33   4.9  18.1
AG269.1515-1.1282  5  887   7.9 35   0.08   1.2   4.2
AG269.1515-1.1282  6  750   7.9 35   0.08   1.6   6.8
AG269.1515-1.1282  7  873   7.9 35   0.06   0.9   3.4
AG269.1515-1.1282  8  833   7.9 35   0.09   1.5   5.6
AG269.1515-1.1282  9  989   7.9 35   0.08   0.9   3.1
AG269.1515-1.1282 10  873   7.9 35   0.06   0.9   3.4
AG269.1515-1.1282 11  996   7.9 35   0.16   1.8   5.7
AG269.1515-1.1282 12  940   7.9 35   0.15   1.9   6.5
AG269.1515-1.1282 13 1066   7.9 35   0.16   1.6   4.8
AG269.1515-1.1282 14  818   7.9 35   0.49   8.4  32.8
AG269.1515-1.1282 15  927   7.9 35   0.11   1.4   5.0
AG269.1515-1.1282 16  831   7.9 35   0.08   1.3   5.0
AG269.1515-1.1282 17  872   7.9 35   0.74  11.1  40.5
AG269.1515-1.1282 18 1405   7.9 35   1.04   6.0  13.7
AG269.1515-1.1282 19 1041   7.9 35   0.13   1.4   4.3
AG269.1515-1.1282 20  873   7.9 35   0.07   1.1   3.8
AG269.1515-1.1282 21  855   7.9 35   0.07   1.1   4.2
AG269.1515-1.1282 22  910   7.9 35   0.07   0.9   3.2
AG269.1515-1.1282 23 1316   7.9 35   0.28   1.9   4.5
AG269.1515-1.1282 24 1332   7.9 35   0.38   2.5   5.9
AG269.1515-1.1282 25  804   7.9 35   0.07   1.3   5.0
AG269.1515-1.1282 26  761   7.9 35   0.14   2.7  11.2
AG269.1515-1.1282 27  979   7.9 35   0.08   0.9   3.0
AG269.1515-1.1282 28 1144   7.9 35   0.18   1.5   4.3
AG269.1515-1.1282 29  847   7.9 35   1.12  17.8  67.1
AG269.1515-1.1282 30  856   7.9 35   0.09   1.4   5.1
AG269.1515-1.1282 31  947   7.9 35   0.18   2.3   7.6
AG269.1515-1.1282 32 1128   7.9 35   0.15   1.4   3.9
AG269.1515-1.1282 33 1114   7.9 35   0.14   1.3   3.6
AG269.1515-1.1282 34  907   7.9 35   3.24  44.9 158.0
AG269.1515-1.1282 35 1420   7.9 35   1.15   6.5  14.5
AG269.1515-1.1282 36  873   7.9 35   0.07   1.0   3.7
AG269.1515-1.1282 37 1009   7.9 35   0.21   2.3   7.4
AG269.1515-1.1282 38 1021   7.9 35   0.13   1.4   4.5
AG269.1515-1.1282 39  939   7.9 35   0.13   1.6   5.5
AG269.1515-1.1282 40  787   7.9 35   0.05   1.0   3.9
AG269.1515-1.1282 41  913   7.9 35   0.19   2.6   8.9
AG269.1515-1.1282 42 1142   7.9 35   3.32  29.0  80.9
AG269.1515-1.1282 43 1718   7.9 35   1.67   6.4  12.0
AG269.1515-1.1282 44  915   7.9 35   0.79  10.7  37.4
AG269.1757-1.1769  1 1029   1.8 35   0.11   1.1   3.6
AG269.1757-1.1769  2  983   1.8 35   0.06   0.7   2.2
AG269.1757-1.1769  3  851   1.8 35   0.03   0.5   1.8
AG269.1757-1.1769  4  946   1.8 35   0.28   3.6  12.1
AG269.1757-1.1769  5  929   1.8 35   0.04   0.6   2.0
AG013.4582-0.0377  1 1324   1.4 35   0.19   1.3   3.0
AG013.4582-0.0377  2 1341   1.4 35   0.16   1.0   2.5
AG269.5707-1.3223  1  540   2.5 35   0.02   0.6   3.5
AG269.5707-1.3223  2  650   2.5 35   0.01   0.3   1.7
AG269.5707-1.3223  3  593   2.5 35   0.02   0.5   2.8
AG269.5707-1.3223  4  518   2.5 35   0.01   0.5   2.9
AG274.0074-1.1412  1 1164  15.6 39   0.24   2.0   5.5
AG274.0448-1.1327  1 1094  18.3 40   0.17   1.7   4.8
AG013.7869-0.2359  1 1970   0.1 20   0.51   1.5   2.4
AG013.7869-0.2359  2 2095   0.1 20   1.5    3.9   5.9
AG013.8685-0.2995  1 2646   0.1 20   0.18   0.3   0.4
AG013.8685-0.2995  2 2339   0.1 20   0.94   1.9   2.7
AG013.8732+0.2803  1 2175  22.7 42   0.16   0.4   0.6
AG013.8732+0.2803  2 2033  22.7 42   0.15   0.4   0.6
AG013.8732+0.2803  3 1965  22.7 42   0.09   0.3   0.4
AG013.8732+0.2803  4 2630  22.7 42   0.35   0.6   0.7
AG013.8732+0.2803  5 2933  22.7 42   0.32   0.4   0.5
AG013.8732+0.2803  6 2207  22.7 42   0.13   0.3   0.4
AG013.8732+0.2803  7 2188  22.7 42   0.19   0.4   0.6
AG013.8732+0.2803  8 2537  22.7 42   0.26   0.5   0.6
AG013.8732+0.2803  9 2198  22.7 42   0.1    0.2   0.3
AG013.8732+0.2803 10 2912  22.7 42   0.22   0.3   0.3
AG013.8732+0.2803 11 2266  22.7 42   0.28   0.6   0.9
AG013.8732+0.2803 12 1719  22.7 42   0.08   0.3   0.6
AG013.8732+0.2803 13 2350  22.7 42   0.12   0.2   0.3
AG013.8732+0.2803 14 2330  22.7 42   0.11   0.2   0.3
AG013.8732+0.2803 15 2136  22.7 42   0.1    0.3   0.4
AG013.8732+0.2803 16 2967  22.7 42   0.31   0.4   0.4
AG013.8732+0.2803 17 2621  22.7 42   0.2    0.3   0.4
AG013.8732+0.2803 18 2563  22.7 42   4.15   7.2   8.9
AG013.8732+0.2803 19 2007  22.7 42   0.13   0.4   0.6
AG013.8732+0.2803 20 2304  22.7 42   0.14   0.3   0.4
AG013.8732+0.2803 21 2272  22.7 42   0.14   0.3   0.4
AG013.8732+0.2803 22 2259  22.7 42   0.17   0.4   0.5
AG013.8732+0.2803 23 2406  22.7 42   0.19   0.4   0.5
AG013.8732+0.2803 24 2569  22.7 42   0.19   0.3   0.4
AG013.8732+0.2803 25 2198  22.7 42   0.13   0.3   0.4
AG013.8732+0.2803 26 2309  22.7 42   0.32   0.7   0.9
AG013.8732+0.2803 27 2355  22.7 42   0.33   0.7   0.9
AG013.8732+0.2803 28 3709  22.7 42   9.42   7.8   6.7
AG013.8732+0.2803 29 3329  22.7 42   3.63   3.7   3.6
AG013.8732+0.2803 30 3381  22.7 42   3.77   3.7   3.5
AG013.8732+0.2803 31 2995  22.7 42   2.03   2.6   2.7
AG014.0119-0.1755  1 2192   4.1 35   0.12   0.3   0.4
AG014.0119-0.1755  2 2281   4.1 35   0.14   0.3   0.4
AG014.0119-0.1755  3 2328   4.1 35   0.83   1.7   2.4
AG014.0119-0.1755  4 2544   4.1 35   0.15   0.3   0.3
AG014.0119-0.1755  5 2404   4.1 35   0.13   0.3   0.3
AG014.0119-0.1755  6 1976   4.1 35   0.19   0.5   0.9
AG014.0119-0.1755  7 2168   4.1 35   0.43   1.0   1.5
AG014.0119-0.1755  8 2579   4.1 35   0.21   0.4   0.4
AG014.0119-0.1755  9 2219   4.1 35   0.14   0.3   0.5
AG014.0119-0.1755 10 2754   4.1 35   0.25   0.4   0.4
AG014.0188-0.1354  1 2196  13.7 38   0.4    0.9   1.4
AG014.0188-0.1354  2 1986  13.7 38   0.1    0.3   0.5
AG014.0188-0.1354  3 1945  13.7 38   0.75   2.3   3.7
AG014.0188-0.1354  4 2123  13.7 38   3.27   8.2  12.4
AG014.0188-0.1354  5 1892  13.7 38   0.17   0.5   0.9
AG281.5863-0.9720  1  378  97.5 58   0.0    0.3   2.2
AG281.5863-0.9720  2  428  97.5 58   0.01   0.6   4.1
AG281.5863-0.9720  3  391  97.5 58   0.01   0.4   3.6
AG281.5863-0.9720  4  409  97.5 58   0.02   1.2   9.7
AG281.5863-0.9720  5  355  97.5 58   0.0    0.3   2.3
AG281.5863-0.9720  6  474  97.5 58   0.04   2.3  15.2
AG281.5863-0.9720  7  386  97.5 58   0.01   0.4   3.5
AG281.5863-0.9720  8  418  97.5 58   0.02   1.2   9.2
AG281.5863-0.9720  9  455  97.5 58   0.01   0.4   2.8
AG281.5863-0.9720 10  387  97.5 58   0.03   2.0  16.4
AG281.5863-0.9720 11  439  97.5 58   0.11   6.6  48.0
AG281.5863-0.9720 12  411  97.5 58   0.01   0.7   5.6
AG281.5863-0.9720 13  355  97.5 58   0.0    0.2   1.7
AG281.5863-0.9720 14  321  97.5 58   0.0    0.3   3.4
AG281.5863-0.9720 15  412  97.5 58   0.01   0.9   7.2
AG281.5863-0.9720 16  400  97.5 58   0.01   0.4   3.2
AG281.5863-0.9720 17  355  97.5 58   0.0    0.3   2.2
AG281.5863-0.9720 18  363  97.5 58   0.01   0.8   6.9
AG281.5863-0.9720 19  359  97.5 58   0.0    0.3   2.3
AG281.5863-0.9720 20  422  97.5 58   0.0    0.3   2.0
AG281.5863-0.9720 21  365  97.5 58   0.0    0.4   3.7
AG282.0596-0.5731  1  858  17.8 40   0.21   3.3  12.2
AG282.0596-0.5731  2  943  17.8 40   0.22   2.8   9.5
AG282.0596-0.5731  3 1038  17.8 40   0.18   1.9   5.9
AG282.0596-0.5731  4  908  17.8 40   1.34  18.4  64.8
AG282.0596-0.5731  5  920  17.8 40   0.18   2.5   8.5
AG282.0596-0.5731  6  957  17.8 40   0.24   3.0   9.9
AG014.1325-0.5220  1  466   2.5 35   0.04   2.1  14.4
AG014.1325-0.5220  2  556   2.5 35   0.42  15.4  88.2
AG014.1325-0.5220  3  603   2.5 35   0.05   1.6   8.6
AG014.1325-0.5220  4  482   2.5 35   0.04   1.9  12.4
AG014.1325-0.5220  5  506   2.5 35   0.07   3.3  20.5
AG014.1956-0.1929  1 2237   3.1 35   2.05   4.7   6.7
AG014.1956-0.1929  2 2202   3.1 35   5.19  12.2  17.6
AG014.1956-0.1929  3 2280   3.1 35   0.19   0.4   0.6
AG014.1956-0.1929  4 2482   3.1 35   2.53   4.7   6.0
AG014.1956-0.1929  5 2872   3.1 35   2.57   3.5   3.9
AG014.1956-0.1929  6 1985   3.1 35   0.23   0.7   1.1
AG014.1956-0.1929  7 3174   3.1 35   1.0    1.1   1.1
AG014.1956-0.1929  8 2438   3.1 35   0.19   0.4   0.5
AG014.1956-0.1929  9 2382   3.1 35   0.15   0.3   0.4
AG014.1956-0.1929 10 2798   3.1 35   6.42   9.3  10.6
AG014.1956-0.1929 11 3082   3.1 35   1.39   1.7   1.7
AG283.6761-0.6499  1 1012   0.4 20   1.11  12.4  38.9
AG283.7368-0.9750  1  833   0.9 20   0.24   4.0  15.2
AG283.8572-0.8096  1  849   0.3 20   0.73  11.5  43.1
AG283.8572-0.8096  2  913   0.3 20   0.67   9.2  32.0
AG284.0055-0.8459  1 1210  50.2 50   0.21   1.6   4.3
AG284.0166-0.8578  1  925 103.2 59   0.26   3.4  11.8
AG284.0166-0.8578  2  812 103.2 59   0.09   1.5   5.8
AG284.0166-0.8578  3  902 103.2 59   0.11   1.6   5.6
AG284.0166-0.8578  4 1014 103.2 59   0.14   1.6   5.0
AG284.0166-0.8578  5 1547 103.2 59   2.84  13.5  27.9
AG284.0166-0.8578  6 1506 103.2 59   2.41  12.1  25.6
AG284.0166-0.8578  7 1099 103.2 59   0.76   7.2  20.9
AG284.0166-0.8578  8  994 103.2 59   0.14   1.6   5.2
AG284.0166-0.8578  9 1195 103.2 59   1.38  11.0  29.3
AG284.0166-0.8578 10  993 103.2 59   0.82   9.5  30.4
AG284.0166-0.8578 11 1387 103.2 59   0.48   2.8   6.5
AG284.0166-0.8578 12 1477 103.2 59   2.87  15.0  32.3
AG284.0166-0.8578 13 1565 103.2 59   2.8   13.0  26.5
AG284.0166-0.8578 14 1253 103.2 59   1.13   8.2  20.8
AG284.0166-0.8578 15 1548 103.2 59   1.41   6.7  13.8
AG284.0166-0.8578 16 1321 103.2 59   0.27   1.8   4.3
AG284.0166-0.8578 17 1442 103.2 59   0.91   5.0  11.0
AG284.0166-0.8578 18 1213 103.2 59   0.25   1.9   5.0
AG284.0166-0.8578 19 1044 103.2 59   0.21   2.1   6.6
AG284.2344-0.3637  1  876   3.6 35   0.94  13.9  50.7
AG284.2344-0.3637  2  960   3.6 35   0.53   6.5  21.6
AG284.2344-0.3637  3 1167   3.6 35   0.51   4.3  11.8
AG284.2344-0.3637  4  922   3.6 35   0.17   2.3   7.9
AG284.2523-0.2974  1 1114   1.8 35   0.42   3.8  11.0
AG284.2523-0.2974  2 1089   1.8 35   0.32   3.0   8.9
AG284.2576-0.4785  1  972   1.0 35   0.44   5.3  17.5
AG284.2944-0.3348  1 1097  12.9 37   0.25   2.4   7.0
AG284.3394-0.3887  1  957   2.1 35   0.7    8.7  29.0
AG284.3394-0.3887  2 1068   2.1 35   0.33   3.3   9.7
AG284.3394-0.3887  3 1239   2.1 35   5.31  39.4 101.0
AG284.3394-0.3887  4 1208   2.1 35   0.51   3.9  10.4
AG284.3394-0.3887  5 1058   2.1 35   0.81   8.3  24.9
AG284.3394-0.3887  6  908   2.1 35   0.27   3.7  13.0
AG284.3523-0.4171  1 1109   3.7 35   0.73   6.7  19.3
AG284.3523-0.4171  2 1147   3.7 35   1.11   9.6  26.7
AG284.3523-0.4171  3 1128   3.7 35   0.73   6.5  18.4
AG284.3523-0.4171  4  909   3.7 35   0.21   2.9  10.1
AG284.3523-0.4171  5 1199   3.7 35   5.83  46.1 123.0
AG284.3523-0.4171  6 1027   3.7 35   0.71   7.7  23.8
AG284.3523-0.4171  7 1053   3.7 35   0.53   5.4  16.5
AG284.3523-0.4171  8  923   3.7 35   0.37   5.0  17.2
AG284.4083+0.0069  1 1254   0.6 20   8.2   59.3 151.0
AG285.2510-0.0902  1  888   0.7 20   0.78  11.3  40.6
AG285.2510-0.0902  2  954   0.7 20   1.13  14.1  47.2
AG285.2510-0.0902  3  940   0.7 20   3.3   42.6 145.0
AG285.2600-0.0669  1 1091  10.8 36   0.29   2.7   8.0
AG285.2600-0.0669  2  856  10.8 36   0.2    3.2  11.8
AG285.2600-0.0669  3  920  10.8 36   0.2    2.6   9.2
AG285.2600-0.0669  4  954  10.8 36   1.51  18.8  62.9
AG285.2600-0.0669  5  852  10.8 36   0.17   2.6   9.7
AG285.2600-0.0669  6  785  10.8 36   0.15   2.8  11.5
AG285.2600-0.0669  7  868  10.8 36   0.18   2.7  10.0
AG285.2600-0.0669  8  782  10.8 36   0.16   2.9  12.0
AG285.2600-0.0669  9  834  10.8 36   1.23  20.1  76.8
AG285.2600-0.0669 10  678  10.8 36   0.13   3.2  14.9
AG285.2600-0.0669 11  768  10.8 36   0.2    4.0  16.4
AG285.2600-0.0669 12  780  10.8 36   0.34   6.3  25.9
AG285.2600-0.0669 13  784  10.8 36   0.34   6.3  25.5
AG285.2600-0.0669 14  850  10.8 36   0.74  11.7  43.8
AG285.2600-0.0669 15 1200  10.8 36   0.54   4.2  11.3
AG285.2600-0.0669 16 1021  10.8 36   0.64   7.0  22.0
AG285.2600-0.0669 17 1246  10.8 36   0.94   6.9  17.6
AG285.2600-0.0669 18 1186  10.8 36   2.07  16.8  45.1
AG285.2600-0.0669 19  767  10.8 36   0.14   2.8  11.5
AG285.2600-0.0669 20  861  10.8 36   0.72  11.0  40.8
AG285.2600-0.0669 21  805  10.8 36   0.5    8.8  35.1
AG285.2600-0.0669 22 1280  10.8 36   0.51   3.6   8.9
AG285.2600-0.0669 23 1087  10.8 36   5.38  51.9 152.0
AG285.2600-0.0669 24  852  10.8 36   0.17   2.7  10.1
AG285.2633-0.0501  1 1009 205.9 68   0.11   1.3   4.0
AG285.2633-0.0501  2 1068 205.9 68   0.17   1.7   5.1
AG285.2633-0.0501  3 1265 205.9 68   0.52   3.7   9.3
AG285.2633-0.0501  4 1335 205.9 68   0.54   3.5   8.3
AG285.2633-0.0501  5 1168 205.9 68   0.17   1.4   3.8
AG285.2633-0.0501  6 1345 205.9 68   9.42  59.3 141.0
AG285.2633-0.0501  7 1139 205.9 68   3.74  32.7  91.7
AG285.2633-0.0501  8 1056 205.9 68   0.3    3.1   9.3
AG285.2633-0.0501  9 1329 205.9 68   0.38   2.4   5.8
AG285.2633-0.0501 10 1287 205.9 68   0.48   3.3   8.1
AG285.2633-0.0501 11 1409 205.9 68   0.29   1.7   3.8
AG285.2633-0.0501 12  951 205.9 68   0.27   3.4  11.5
AG285.2633-0.0501 13  886 205.9 68   0.56   8.1  29.3
AG285.2633-0.0501 14 1349 205.9 68   0.19   1.2   2.8
AG285.2633-0.0501 15 1531 205.9 68   0.34   1.6   3.4
AG285.2633-0.0501 16  811 205.9 68   0.54   9.3  36.7
AG285.2633-0.0501 17 1218 205.9 68   1.81  13.9  36.3
AG285.2633-0.0501 18 1310 205.9 68   8.22  54.5 133.0
AG285.2633-0.0501 19 1427 205.9 68   2.36  13.2  29.4
AG285.2633-0.0501 20 1240 205.9 68   4.33  32.1  82.5
AG285.2633-0.0501 21 1355 205.9 68   0.27   1.7   4.0
AG285.2633-0.0501 22 1394 205.9 68   0.55   3.2   7.4
AG285.2633-0.0501 23  786 205.9 68   0.06   1.1   4.6
AG285.5970-0.8507  1 1085  52.2 50   1.42  13.7  40.3
AG285.5970-0.8507  2 1080  52.2 50   0.17   1.7   4.9
AG285.5970-0.8507  3  953  52.2 50   0.15   1.8   6.2
AG285.6100-0.8167  1 1019   0.1 20   0.66   7.2  22.7
AG285.6100-0.8167  2  926   0.1 20   0.4    5.3  18.3
AG285.8236+0.1617  1 1256   3.2 35   0.42   3.0   7.7
AG285.8236+0.1617  2 1172   3.2 35   0.42   3.5   9.5
AG285.9377-0.6793  1 1424   0.2 20   0.14   0.8   1.8
AG285.9377-0.6793  2 1420   0.2 20   0.15   0.8   1.9
AG285.9377-0.6793  3 1416   0.2 20   0.15   0.9   2.0
AG286.0716-1.8229  1 1603   0.7 20   1.93   8.6  17.0
AG286.0716-1.8229  2 1327   0.7 20   0.78   5.0  12.1
AG286.0716-1.8229  3 1552   0.7 20   1.85   8.8  18.0
AG286.0716-1.8229  4 1767   0.7 20   2.31   8.4  15.2
AG286.3319-0.2935  1 1023   0.3 20   0.66   7.2  22.5
AG286.4330-0.1910  1 1256   2.0 35   1.05   7.6  19.2
AG014.4491-0.0992  1 2252   0.2 20   0.29   0.6   0.9
AG014.4491-0.0992  2 2832   0.2 20   0.6    0.9   1.0
AG014.4491-0.0992  3 2280   0.2 20   0.39   0.9   1.2
AG014.4491-0.0992  4 2345   0.2 20   0.49   1.0   1.4
AG014.4491-0.0992  5 2269   0.2 20   0.41   0.9   1.3
AG014.4491-0.0992  6 2183   0.2 20   2.59   6.2   9.0
AG014.4491-0.0992  7 2343   0.2 20   0.43   0.9   1.2
AG014.4491-0.0992  8 2099   0.2 20   0.45   1.2   1.8
AG014.4491-0.0992  9 1972   0.2 20   0.39   1.1   1.9
AG014.4635-0.1096  1 2083   1.7 35   0.38   1.0   1.5
AG014.4635-0.1096  2 1740   1.7 35   0.4    1.5   2.8
AG014.4635-0.1096  3 1779   1.7 35   0.45   1.6   2.9
AG014.4635-0.1096  4 1808   1.7 35   0.09   0.3   0.5
AG014.4635-0.1096  5 1603   1.7 35   0.11   0.5   1.0
AG014.4635-0.1096  6 1628   1.7 35   0.1    0.4   0.9
AG014.4635-0.1096  7 1659   1.7 35   0.11   0.5   0.9
AG014.4635-0.1096  8 1811   1.7 35   0.81   2.8   4.9
AG014.4635-0.1096  9 1858   1.7 35   0.2    0.7   1.1
AG287.2269-0.5500  1 1255   0.4 20   0.31   2.2   5.6
AG287.2269-0.5500  2 1097   0.4 20   0.13   1.2   3.6
AG287.2269-0.5500  3 1224   0.4 20   0.17   1.3   3.3
AG287.2269-0.5500  4 1383   0.4 20   0.53   3.1   7.2
AG287.2269-0.5500  5 1099   0.4 20   2.04  19.2  55.7
AG287.2269-0.5500  6 1047   0.4 20   3.35  34.8 106.0
AG287.2269-0.5500  7 1121   0.4 20   0.32   2.9   8.2
AG287.2269-0.5500  8 1236   0.4 20   0.27   2.0   5.1
AG014.4927-0.1390  1 2026   0.2 20   1.26   3.5   5.5
AG014.4927-0.1390  2 2409   0.2 20   0.38   0.8   1.0
AG014.4927-0.1390  3 2075   0.2 20   1.4    3.7   5.7
AG014.4927-0.1390  4 2573   0.2 20   2.16   3.7   4.6
AG014.4927-0.1390  5 2070   0.2 20   0.78   2.1   3.2
AG014.4927-0.1390  6 1866   0.2 20   0.41   1.3   2.3
AG014.4927-0.1390  7 2460   0.2 20   0.92   1.7   2.2
AG014.4927-0.1390  8 1907   0.2 20   0.68   2.1   3.6
AG287.6634-0.7323  1 1199   0.2 20   0.1    0.8   2.0
AG287.6634-0.7323  2 1127   0.2 20   1.93  17.3  49.0
