SOUS,GOUS,MOUS,fits_url
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._731997__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._732038__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._732540__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._732713__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._737232__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._737436__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._737488__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._737579__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._737588__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._737671__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._737673__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22b,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22b/product/member.uid___A001_X1467_X22b._737702__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._724566__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._726096__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._726482__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._727263__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._727600__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._727702__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._727758__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._727769__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._727831__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._727996__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._728411__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._728432__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._728513__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._728716__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._729061__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._730127__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._730135__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._731221__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._731492__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._731997__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._732038__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._732540__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._732713__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._732775__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._737232__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._737436__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._737488__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._737579__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._737588__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._737671__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._737673__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._737702__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X228,uid___A001_X1467_X22d,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X228/member.uid___A001_X1467_X22d/product/member.uid___A001_X1467_X22d._737762__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X230,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X230/product/member.uid___A001_X1467_X230._701007__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._701007__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._702356__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._703040__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._703088__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._703167__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._703465__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._704225__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._704833__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._705084__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._705229__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._705424__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._705482__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._705483__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._705768__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._706276__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._706428__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._706546__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._706733__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._706785__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._707313__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._707463__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._707948__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._708080__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._712309__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X22f,uid___A001_X1467_X232,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X22f/member.uid___A001_X1467_X232/product/member.uid___A001_X1467_X232._713224__sci.spw25_27_29_31.cont.I.pbcor.fits
