Source_Name,Source_Seq,Source_RA,Source_Dec,Source_GLON,Source_GLAT,Source_Fpeak,Source_Fint,Primary_Target,Primary_Distance_arcsec,Num_Matching_Targets,All_Targets,Primary_FITS
AG316.7996-0.0559,3,221.34078,-59.82712,316.79964,-0.05866,1.04,1.71,744714,9.313047313731746,2,"744714, 744757",member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,4,221.34193,-59.82598,316.80065,-0.05787,12.86,19.67,744714,7.331434457136432,2,"744714, 744757",member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,5,221.33553,-59.82602,316.79772,-0.05654,0.95,1.51,744714,7.3132885030757215,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,6,221.33608,-59.82588,316.79803,-0.05653,1.05,1.87,744714,6.224766661161306,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,7,221.33786,-59.82579,316.79888,-0.05683,2.68,6.59,744714,4.018269450526798,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,8,221.34207,-59.82542,316.80095,-0.0574,0.99,1.25,744714,6.562767025918914,2,"744714, 744757",member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,9,221.33654,-59.82514,316.79855,-0.05596,0.76,0.88,744714,4.134510015490232,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,10,221.33441,-59.825,316.79764,-0.05538,2.49,2.67,744714,7.799847035543614,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,11,221.33375,-59.825,316.79734,-0.05524,2.04,3.92,744714,8.987501171343943,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,12,221.33518,-59.82472,316.79811,-0.05529,1.35,2.54,744714,6.357904112421754,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,13,221.33455,-59.8247,316.79783,-0.05514,1.44,2.0,744714,7.499281779867744,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,14,221.33553,-59.82446,316.79838,-0.05513,1.37,2.75,744714,5.821211155700474,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,15,221.32975,-59.82404,316.79593,-0.05352,4.21,6.5,744714,16.386135925150292,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,16,221.33274,-59.82385,316.79737,-0.05398,1.14,1.63,744714,11.254241106764308,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,17,221.33427,-59.82374,316.79811,-0.05421,3.21,6.33,744714,8.798534244685662,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,18,221.33215,-59.82344,316.79727,-0.05349,1.81,2.68,744714,12.75147103093099,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,19,221.33608,-59.82325,316.79914,-0.05415,0.85,1.81,744714,7.191778951133522,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,20,221.33177,-59.82306,316.79726,-0.05306,2.21,3.66,744714,13.93499130074911,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,21,221.33803,-59.82712,316.79839,-0.05807,2.93,4.54,744714,8.597027395897577,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,22,221.33835,-59.82703,316.79857,-0.05806,1.59,2.84,744714,8.212413056143989,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,23,221.33574,-59.82546,316.79805,-0.05608,0.77,1.67,744714,5.9149215070124965,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,24,221.33612,-59.82542,316.79824,-0.05613,0.83,2.5,744714,5.234602877713872,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,25,221.33939,-59.82511,316.79986,-0.05654,5.66,16.1,744714,1.7949654505553003,2,"744714, 744757",member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,26,221.33908,-59.82495,316.79979,-0.05633,1.97,2.9,744714,0.9909879420328633,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,27,221.33497,-59.82432,316.79818,-0.05488,2.74,6.04,744714,6.9165354474560985,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,28,221.33473,-59.82411,316.79816,-0.05464,1.5,4.47,744714,7.537881055668702,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,29,221.33922,-59.82369,316.80039,-0.05522,0.73,0.78,744714,3.9519011619358273,2,"744714, 744757",member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,30,221.33695,-59.82343,316.79946,-0.0545,1.52,1.89,744714,5.719231722332277,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,31,221.33866,-59.82507,316.79954,-0.05635,1.4,2.56,744714,1.1345051556025278,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,32,221.33852,-59.82491,316.79955,-0.05618,1.12,1.81,744714,0.63877802972646,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,33,221.33723,-59.82486,316.79898,-0.05586,1.1,2.32,744714,2.673799620281272,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,34,221.33699,-59.82474,316.79892,-0.05569,0.99,1.74,744714,3.0818791366853087,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,35,221.33668,-59.82474,316.79878,-0.05563,1.11,1.07,744714,3.64275700602998,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,36,221.33372,-59.82434,316.79761,-0.05463,2.25,4.64,744714,9.12194818448955,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,37,221.33347,-59.8243,316.79751,-0.05455,2.06,5.52,744714,9.592062553075937,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,38,221.33406,-59.82432,316.79777,-0.05469,1.7,2.55,744714,8.528559484770811,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.7996-0.0559,39,221.33309,-59.82421,316.79737,-0.05439,2.35,5.38,744714,10.326922365892218,1,744714,member.uid___A001_X146c_Xef._744714__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.8113-0.0575,1,221.35958,-59.82232,316.81023,-0.05832,1.45,1.67,744757,4.589225249100484,2,"744757, 744714",member.uid___A001_X146c_Xef._744757__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.8113-0.0575,2,221.35882,-59.82212,316.80997,-0.05798,30.69,38.6,744757,4.99591567122652,2,"744757, 744714",member.uid___A001_X146c_Xef._744757__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.8113-0.0575,3,221.35859,-59.8216,316.81009,-0.05746,1.77,2.68,744757,4.504047597753281,2,"744757, 744714",member.uid___A001_X146c_Xef._744757__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.8113-0.0575,4,221.36084,-59.82134,316.81122,-0.0577,1.89,2.81,744757,0.39274051311148234,1,744757,member.uid___A001_X146c_Xef._744757__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.8113-0.0575,5,221.35879,-59.82119,316.81035,-0.05713,2.07,5.74,744757,3.978786677957356,2,"744757, 744714",member.uid___A001_X146c_Xef._744757__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.8113-0.0575,6,221.35869,-59.82094,316.81042,-0.05688,1.73,3.75,744757,4.307555516625954,2,"744757, 744714",member.uid___A001_X146c_Xef._744757__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.8113-0.0575,7,221.36044,-59.82077,316.81128,-0.0571,1.54,1.78,744757,2.0158115252824467,2,"744757, 744714",member.uid___A001_X146c_Xef._744757__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.8113-0.0575,8,221.35978,-59.8212,316.8108,-0.05736,4.79,13.2,744757,2.1896701903078606,2,"744757, 744714",member.uid___A001_X146c_Xef._744757__sci.spw16_18_20_22.cont.I.pbcor.fits
AG316.8113-0.0575,9,221.35988,-59.82097,316.81094,-0.05717,29.37,50.09,744757,2.2523544631772263,2,"744757, 744714",member.uid___A001_X146c_Xef._744757__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,1,222.28478,-59.4157,317.4077,0.10693,1.13,1.84,746985,11.5450831736606,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,2,222.28408,-59.41542,317.4075,0.10734,4.11,5.22,746985,10.308717820667749,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,3,222.28181,-59.4143,317.40695,0.10886,7.85,9.92,746985,6.726932926446873,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,4,222.28478,-59.41401,317.40844,0.10845,14.29,17.83,746985,5.822314361900213,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,5,222.28164,-59.4136,317.40718,0.10952,0.76,0.77,746985,4.719178610056329,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,6,222.28338,-59.41353,317.40801,0.10919,0.91,0.95,746985,3.4038057288231482,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,7,222.27933,-59.41323,317.40628,0.11037,0.66,0.78,746985,7.585649074911774,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,8,222.2829,-59.41284,317.40809,0.10992,0.56,0.65,746985,1.1411516490197149,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,9,222.28227,-59.41241,317.40799,0.11045,0.66,0.58,746985,1.943415032755,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,10,222.28607,-59.41163,317.41007,0.11031,0.75,1.02,746985,6.172690513138413,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,11,222.28492,-59.41131,317.40968,0.11085,1.27,1.45,746985,5.496183979309367,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,12,222.27839,-59.41078,317.40693,0.11278,1.13,0.93,746985,11.058371956518997,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,13,222.28331,-59.41481,317.40741,0.10806,2.66,3.32,746985,8.006433229082123,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,14,222.28363,-59.41469,317.40761,0.1081,2.55,4.04,746985,7.602343077705479,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,15,222.28111,-59.41414,317.4067,0.10916,0.83,1.72,746985,6.855071142085721,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,16,222.28583,-59.4128,317.40945,0.1093,0.62,0.91,746985,4.747187307707507,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,17,222.28471,-59.413,317.40885,0.10938,1.66,2.07,746985,3.0250858730964114,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,18,222.2844,-59.413,317.40871,0.10945,2.63,4.02,746985,2.546299538826998,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,19,222.28394,-59.41298,317.4085,0.10956,7.15,15.1,746985,1.8720587782319502,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG317.4083+0.1103,20,222.28499,-59.41287,317.40903,0.10943,0.74,1.78,746985,3.3074387110349845,1,746985,member.uid___A001_X146c_Xef._746985__sci.spw16_18_20_22.cont.I.pbcor.fits
AG016.6645-0.3391,1,275.5932,-14.59834,16.66395,-0.34345,1.37,1.01,74698,15.295837762384966,1,74698,member.uid___A001_X146c_Xd3._74698__sci.spw16_18_20_22.cont.I.pbcor.fits
AG016.6645-0.3391,2,275.59067,-14.59669,16.66426,-0.34052,0.8,1.3,74698,4.66855309859815,1,74698,member.uid___A001_X146c_Xd3._74698__sci.spw16_18_20_22.cont.I.pbcor.fits
AG016.6645-0.3391,3,275.58884,-14.59516,16.66477,-0.33824,3.01,4.57,74698,3.798358908877076,1,74698,member.uid___A001_X146c_Xd3._74698__sci.spw16_18_20_22.cont.I.pbcor.fits
AG016.8033-0.2774,1,275.60008,-14.44558,16.80194,-0.27759,2.58,3.53,75326,4.706206026317519,1,75326,member.uid___A001_X146c_Xd3._75326__sci.spw16_18_20_22.cont.I.pbcor.fits
AG016.8218-0.3473,1,275.67463,-14.46294,16.82051,-0.34948,2.01,1.86,75426,8.399755205549877,1,75426,member.uid___A001_X146c_Xd3._75426__sci.spw16_18_20_22.cont.I.pbcor.fits
AG016.8218-0.3473,2,275.67443,-14.46274,16.8206,-0.34922,2.36,3.19,75426,7.4302966118034846,1,75426,member.uid___A001_X146c_Xd3._75426__sci.spw16_18_20_22.cont.I.pbcor.fits
AG016.8218-0.3473,3,275.67458,-14.46182,16.82148,-0.34891,1.3,1.19,75426,5.183791066738646,1,75426,member.uid___A001_X146c_Xd3._75426__sci.spw16_18_20_22.cont.I.pbcor.fits
AG016.8218-0.3473,4,275.67447,-14.46158,16.82164,-0.34871,2.32,2.8,75426,4.36846291303318,1,75426,member.uid___A001_X146c_Xd3._75426__sci.spw16_18_20_22.cont.I.pbcor.fits
AG016.8218-0.3473,5,275.67316,-14.46086,16.82168,-0.34725,0.74,1.58,75426,0.919410925030167,1,75426,member.uid___A001_X146c_Xd3._75426__sci.spw16_18_20_22.cont.I.pbcor.fits
AG016.8218-0.3473,6,275.67301,-14.46032,16.82209,-0.34687,2.97,4.23,75426,2.595751978851935,1,75426,member.uid___A001_X146c_Xd3._75426__sci.spw16_18_20_22.cont.I.pbcor.fits
AG016.8218-0.3473,7,275.67253,-14.45996,16.82219,-0.34629,1.3,2.24,75426,4.646320112066589,1,75426,member.uid___A001_X146c_Xd3._75426__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.7910-0.4594,1,226.9021,-58.80254,319.78895,-0.46094,0.64,0.53,754731,9.075369669812105,1,754731,member.uid___A001_X146c_Xef._754731__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.7910-0.4594,2,226.90173,-58.8025,319.7888,-0.46081,1.65,2.16,754731,9.298133044789173,1,754731,member.uid___A001_X146c_Xef._754731__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.7910-0.4594,3,226.90213,-58.79962,319.79042,-0.45841,0.83,0.85,754731,4.909335195941841,1,754731,member.uid___A001_X146c_Xef._754731__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.7910-0.4594,4,226.90135,-58.80188,319.78895,-0.46017,1.4,1.78,754731,7.993051636175854,1,754731,member.uid___A001_X146c_Xef._754731__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.7910-0.4594,5,226.90152,-58.80172,319.7891,-0.46008,1.86,2.12,754731,7.364700089431574,1,754731,member.uid___A001_X146c_Xef._754731__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.7910-0.4594,6,226.90125,-58.80053,319.78957,-0.45898,0.44,0.51,754731,5.911945327716143,1,754731,member.uid___A001_X146c_Xef._754731__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.8668+0.7866,1,225.86633,-57.6796,319.86616,0.78491,1.58,1.67,754973,5.822012648203468,1,754973,member.uid___A001_X146c_Xef._754973__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.8668+0.7866,2,225.86091,-57.67941,319.86372,0.78648,3.41,3.46,754973,11.287951979612881,1,754973,member.uid___A001_X146c_Xef._754973__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.8668+0.7866,3,225.86252,-57.67935,319.8645,0.78613,3.7,5.2,754973,8.515972892709643,1,754973,member.uid___A001_X146c_Xef._754973__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.8668+0.7866,4,225.86507,-57.6778,319.86645,0.78682,1.1,1.17,754973,2.1566184916513453,1,754973,member.uid___A001_X146c_Xef._754973__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.8668+0.7866,5,225.86958,-57.67716,319.86887,0.78621,3.24,3.27,754973,7.267632929654731,1,754973,member.uid___A001_X146c_Xef._754973__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.8668+0.7866,6,225.87074,-57.67595,319.86999,0.78696,1.15,1.37,754973,11.502378322485688,1,754973,member.uid___A001_X146c_Xef._754973__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.8668+0.7866,7,225.86787,-57.6742,319.8695,0.78924,0.83,0.66,754973,14.03333086028934,1,754973,member.uid___A001_X146c_Xef._754973__sci.spw16_18_20_22.cont.I.pbcor.fits
AG319.8668+0.7866,8,225.86855,-57.67377,319.87003,0.78944,2.22,2.08,754973,15.87408479801224,1,754973,member.uid___A001_X146c_Xef._754973__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,1,226.32184,-57.50052,320.16667,0.82215,22.78,23.1,756464,10.32959478966889,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,2,226.32455,-57.50032,320.16804,0.82161,2.1,2.11,756464,9.312771412761103,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,3,226.32466,-57.499,320.16874,0.82273,0.58,0.76,756464,4.8783474993949145,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,4,226.32414,-57.49872,320.16863,0.82311,0.55,0.71,756464,3.549050577257721,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,5,226.32619,-57.4982,320.16985,0.82302,1.76,2.88,756464,5.388347096081047,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,6,226.32608,-57.49692,320.17043,0.82417,1.38,2.13,756464,5.886286623824081,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,7,226.31808,-57.49688,320.1667,0.82631,12.22,20.57,756464,11.005167616203607,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,8,226.32593,-57.4965,320.17056,0.82457,14.71,21.67,756464,6.6068876677224155,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,9,226.32444,-57.4963,320.16996,0.82514,0.81,1.23,756464,5.6733063140460365,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,10,226.32463,-57.49586,320.17027,0.82547,0.82,1.06,756464,7.293674071358654,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,11,226.32373,-57.50128,320.16719,0.82099,1.87,2.71,756464,12.555635289012875,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,12,226.32392,-57.50126,320.16728,0.82096,1.61,2.88,756464,12.501676895674663,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,13,226.32548,-57.49748,320.16987,0.82384,8.41,8.63,756464,3.9776872573846314,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.1687+0.8243,14,226.32515,-57.49752,320.1697,0.82389,0.94,0.75,756464,3.325029169503246,1,756464,member.uid___A001_X146c_Xef._756464__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2274+0.8727,1,226.37643,-57.42733,320.2282,0.87148,1.3,2.08,756911,4.6921655399710716,1,756911,member.uid___A001_X146c_Xef._756911__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2274+0.8727,2,226.37636,-57.42645,320.2286,0.87226,1.22,1.77,756911,4.344783072582281,1,756911,member.uid___A001_X146c_Xef._756911__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,1,227.50391,-58.43076,320.24666,-0.29678,1.02,1.18,757085,8.673654101291307,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,2,227.50308,-58.43059,320.24637,-0.29641,0.77,1.23,757085,7.2967853351751035,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,3,227.49864,-58.42972,320.24481,-0.29449,4.86,6.95,757085,5.686667351844088,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,4,227.49831,-58.4293,320.24487,-0.29404,1.28,1.59,757085,5.590051942110093,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,5,227.50131,-58.42921,320.24627,-0.29475,1.02,1.27,757085,1.3843275968111328,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,6,227.50069,-58.42894,320.24613,-0.29436,1.97,3.76,757085,0.9277975340533934,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,7,227.50033,-58.4286,320.24614,-0.29397,0.59,0.61,757085,1.747419509766272,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,8,227.50102,-58.42855,320.24648,-0.29411,0.81,1.01,757085,1.0538130338095582,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,9,227.50001,-58.42845,320.24607,-0.29376,1.27,1.48,757085,2.5432676948196953,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,10,227.49961,-58.42832,320.24595,-0.29354,0.66,0.79,757085,3.4304808503101034,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,11,227.50116,-58.43047,320.24556,-0.29581,2.56,4.15,757085,5.882980268169403,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,12,227.50084,-58.43049,320.24541,-0.29574,1.43,2.92,757085,5.981697687028039,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,13,227.50286,-58.42992,320.24661,-0.29578,0.79,0.6,757085,5.073286949525921,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,14,227.50268,-58.42985,320.24657,-0.29567,1.23,1.36,757085,4.66374771562622,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,15,227.50102,-58.43,320.24574,-0.29536,6.06,15.67,757085,4.196990413988729,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG320.2463-0.2942,16,227.50073,-58.42981,320.2457,-0.29512,4.76,8.5,757085,3.591110220426494,1,757085,member.uid___A001_X146c_Xef._757085__sci.spw16_18_20_22.cont.I.pbcor.fits
